60620772339
48763793058
59631104971
55486943229
50382338216
54799782468
54730315237
59400938776
57001546552
60836339225
58484524282
57059645390
75099842735
64258628227
80762522088
73100992849
89215464879
83783308320
65780106678
74270675167
69637111377
82464734405
81207422501
65179261515
77833734668
83243914758
91013938060
84841675015
1.0722E+11
1.07088E+11
1.09991E+11
1.35987E+11
83000942943
1.09241E+11
1.11884E+11
77929616976
1.09625E+11
98740535472
1.0032E+11
96068929005
94014614433
1.05327E+11
1.12694E+11
89822139565
1.08876E+11
90637074087
54711272303
57157745273
56648386061
53847513816
63132493089
64442971217
69241025780
72768256192
65966131351
66523878094
68356589235
80686563385
64642541943
67050418137
72376849967
68375257396
87941525538
90424374030
1.0044E+11
84383628083
73828183134
72876296411
67171714528
75721953450
70667098626
75317505646
82781806477
90208979689
1.03115E+11
85541640683
93346688126
95693358708
82327868604
1.17937E+11
81811030957
85025474602
82838093215
69441204561
79516356688
89266373070
87227887702
80993064344
99542342382
82702026485
77047651578
79073187851
73673428360
72107717755
80552091894
71682829965
89378168008
90972266813
87083720126
99701340749
1.07132E+11
98054405625
89757280906
99221780303
98175194739
1.19979E+11
1.19193E+11
1.15168E+11
1.31026E+11
1.27219E+11
1.31583E+11
1.21629E+11
1.2027E+11
1.14521E+11
1.19798E+11
1.09071E+11
1.22098E+11
1.48727E+11
1.0685E+11
1.26961E+11
2.13763E+11
2.64877E+11
2.29016E+11
1.99715E+11
2.22451E+11
2.55052E+11
2.43151E+11
2.07369E+11
1.69681E+11
1.40361E+11
1.29478E+11
1.40143E+11
1.44977E+11
1.48634E+11
1.79062E+11
1.7569E+11
1.76529E+11
1.67122E+11
1.27624E+11
1.62815E+11
1.5129E+11
1.31003E+11
1.58259E+11
1.74671E+11
1.62946E+11
1.52846E+11
2.03357E+11
1.37753E+11
1.64197E+11
1.59081E+11
1.22303E+11
1.38923E+11
1.26038E+11
1.33105E+11
1.47253E+11
1.32188E+11
1.46553E+11
1.48908E+11
1.55711E+11
1.32228E+11
1.62777E+11
1.82844E+11
1.45797E+11
1.69259E+11
1.50426E+11
